2.64526641475,1.71852706283
1.1563467599,2.24967205161
1.29539218236,3.35564842937
1.15714082949,2.67329848915
0.962687147972,2.79628102625
3.34887921109,3.26550634643
1.19934289886,0.905697538937
1.56433993194,2.82435701805
1.51148081718,1.53333328722
1.0178191731,2.93211773428
1.11395445056,2.41793178058
0.702872349168,2.30605975588
1.85350575544,2.03460777993
1.44095356358,3.47807627126
0.74737515981,2.27635986057
1.82749599945,1.96564938273
0.759081835128,2.83048749577
1.49701757906,3.18553865988
2.93180972193,0.627087652169
2.94673291704,2.85458663562
3.36223530524,1.23711699957
2.6012284112,1.70610828575
2.77552306934,2.15748660261
1.91305211188,3.29831776546
2.71882678638,1.79936187284
2.7639748969,2.11391812622
2.96126407238,3.36216996524
3.05172926278,2.45341866665
2.88226308426,0.700197424697
3.30182848897,0.968734203588
0.685658499146,0.765409146647
0.721768858638,2.20393686531
1.4712942668,1.94885572526
1.64889336484,1.00232590299
2.97265275268,3.01322219762
2.26734432225,2.25207896933
3.37468276767,3.05213405273
0.871816135915,1.82405447914
0.677482882154,1.93914278664
3.4574783115,2.92431558601
7.13768872363,5.79804139172
5.87396419382,7.11812190683
6.1210475513,5.34352018903
5.80078863345,7.327955153
5.21985726314,6.13510394198
5.37264721553,5.35039262045
7.14173763531,7.33077208371
5.25458222763,6.66077179807
5.95000119193,7.263308926
5.95724599752,5.28818117909
5.66539095711,5.11663014057
6.45099350224,7.44555357925
6.8097459999,5.26064903996
5.35282613152,7.08352033725
4.68068224291,7.09542015346
7.30418572096,6.46806815535
5.06791913809,4.95124871698
6.41645329922,6.16943620224
5.34716181202,6.12349787575
4.70616689504,6.59974193718
4.13011054837,9.39943213214
4.14840473325,6.91924615195
3.77592987329,6.69182294656
3.25892463939,9.21756930261
4.6005672453,6.65731814345
3.8496073446,8.62291692747
3.14690123115,9.03159147255
4.8857975699,8.29071649271
3.44778948683,7.0282548872
2.91552373662,8.64587255336
4.81552261084,8.63201367743
3.86793279492,7.36310491538
3.46561527635,6.95437742609
3.46652530149,9.09189818988
3.50855460487,9.19750859963
2.61481713215,7.68887175151
3.23902966186,6.87764929183
4.74357976618,6.55737471562
2.9177577564,8.53996146322
2.50694306694,8.8599603294
8.73616039075,4.94751816601
7.5906059392,5.41130246077
8.9849739148,3.21837073294
7.47868832075,4.19065251022
7.76657001229,2.64177988905
9.43027915262,3.44440340451
6.60116894733,3.3212507315
7.39974299824,3.07972269158
7.43255035241,2.5063726537
8.8438253065,3.44732514842
8.44526470576,4.43816216534
6.5511601744,4.85590145127
6.9403362208,2.82913350057
7.1380453853,4.99302312489
8.97842279728,4.76487519092
7.49464978037,4.95467016319
6.90574822723,2.50590875236
7.73333359117,4.21583484815
6.69336562866,5.09504782547
9.31186544266,4.02730413354
